filename,width,height,class,xmin,ymin,xmax,ymax
pens_133_jpg.rf.06a33bfd2ce1ef619d90e44415398677.jpg,224,224,pen,27,90,195,131
calculator_236_jpg.rf.0741e912d5fa6c56ebe6bb4dc4d39540.jpg,224,224,calculator,3,56,215,189
calculator_221_jpg.rf.078d790101ff7ca6b5bc6fc1da3c58e5.jpg,224,224,calculator,17,112,217,190
pens_219_jpg.rf.0799ba19e1e2ceab0f9c4d56825fddb7.jpg,224,224,pen,21,76,206,164
compa_229_jpg.rf.07e177204706f70179f470dff6d8bbad.jpg,224,224,compa,35,57,161,146
ruler_110_jpg.rf.07e203bf96cd02d957ba64bc0426e5a7.jpg,224,224,ruler,5,91,221,133
ruler_221_jpg.rf.08384b4bc10bb8b12efb643453a77b12.jpg,224,224,ruler,0,11,104,140
ruler_214_jpg.rf.07f54b4d2460f71ae79de0e1a3ed36e1.jpg,224,224,ruler,106,76,209,150
compa_87_jpg.rf.080c5f9c94126e49e07c4b9d61b46a00.jpg,224,224,compa,53,2,166,224
compa_87_jpg.rf.080c5f9c94126e49e07c4b9d61b46a00.jpg,224,224,pencil,68,59,103,224
compa_230_jpg.rf.084fd0d0468a5bbe193e7923dbeb8a64.jpg,224,224,compa,67,52,133,151
calculator_230_jpg.rf.0844bd231450817e73b8f705d9ed61f7.jpg,224,224,calculator,10,4,214,220
calculator_77_jpg.rf.0862f9445e5f83165a510399f63789b1.jpg,224,224,calculator,28,0,223,223
ruler_52_jpg.rf.08c19972d067c135960fa8b983dd6c2a.jpg,224,224,ruler,23,98,200,125
compa_1_jpg.rf.08c352d3661c9f611afbfed5177ba4ed.jpg,224,224,compa,93,10,141,220
compa_1_jpg.rf.08c352d3661c9f611afbfed5177ba4ed.jpg,224,224,pencil,63,89,129,215
compa_201_jpg.rf.08d84a4e41db7dcb12e407d0ba8aad4d.jpg,224,224,compa,60,62,153,167
compa_136_jpg.rf.08debbac804097da16aa259bf75031d9.jpg,224,224,compa,53,54,162,178
calculator_231_jpg.rf.09630459b05b28abddf0d6bfd4620640.jpg,224,224,calculator,63,7,161,211
ruler_82_jpg.rf.0938b43ec964109454d9ad168bec0d7a.jpg,224,224,ruler,12,87,213,138
compa_243_jpg.rf.093ef4517a3b4a27a778c58318cd67e4.jpg,224,224,compa,64,47,177,115
compa_107_jpg.rf.096f427c5eb48ac4b062c94454ec327a.jpg,224,224,compa,70,51,169,191
compa_47_jpg.rf.0966df8dbcc50491441bd62fbc6208e9.jpg,224,224,compa,23,25,208,181
calculator_224_jpg.rf.09be91d997bc1fe58d1235c5cf000295.jpg,224,224,calculator,1,0,224,223
pens_231_jpg.rf.0956bea979ab40e98ff5234e66180675.jpg,224,224,pen,107,47,139,193
pens_126_jpg.rf.09af277a5e690a63d61f8e912b2b187b.jpg,224,224,pen,18,112,204,127
calculator_135_jpg.rf.09c1cebf4f52db58e1681c338c748c14.jpg,224,224,calculator,3,2,224,224
compa_104_jpg.rf.09cf8b898d252e93ad125d4288504d7e.jpg,224,224,compa,92,53,156,157
ruler_193_jpg.rf.09c72fb6154a1f95f3c4d84409321de7.jpg,224,224,ruler,33,26,125,142
calculator_235_jpg.rf.09fd75182c5607a1000072e2b5dda828.jpg,224,224,calculator,65,15,182,211
pencil_43_jpg.rf.09f9b9a4f56bb05abe1fe214047421b8.jpg,224,224,pencil,20,21,206,205
pencil_10_jpg.rf.0a16b60eb989917846e406669cf49d11.jpg,224,224,pencil,5,108,221,119
ruler_171_jpg.rf.0a460f9dd32a6b687d1747b8d692612a.jpg,224,224,ruler,53,120,195,182
ruler_234_jpg.rf.0a1d8c5e405a5b53b669ef0ff9de8258.jpg,224,224,ruler,57,1,169,223
pens_159_jpg.rf.0a25b1d9c9895d9b64292432105577c0.jpg,224,224,pen,55,137,179,163
calculator_58_jpg.rf.0a9ebf02247556b896323cf68c1559a9.jpg,224,224,calculator,11,6,215,221
pens_118_jpg.rf.0a5541d8e08863a5acace9c4826c3074.jpg,224,224,pen,23,81,224,157
compa_67_jpg.rf.0a7e0633b946e0e6047b2c7cbd2c0106.jpg,224,224,pencil,13,44,110,210
compa_67_jpg.rf.0a7e0633b946e0e6047b2c7cbd2c0106.jpg,224,224,compa,32,8,212,201
pencil_135_jpg.rf.0aaff646abd7c438f8012918dfe697d3.jpg,224,224,pencil,93,39,113,187
pens_86_jpg.rf.0ab8fc4d478c85f4c3ab40aae83f5321.jpg,224,224,pen,96,4,131,220
pencil_136_jpg.rf.0abf52b7c89c3b7b064c55ace17f0af7.jpg,224,224,pencil,37,50,160,162
ruler_91_jpg.rf.0ab7812a224ae6f9c87f9a70b39f90e5.jpg,224,224,ruler,1,98,223,128
pens_38_jpg.rf.0ac33c9d52e45a95d3e13a63f076f96a.jpg,224,224,pen,103,15,121,206
pens_155_jpg.rf.0b9656d81d3b48a48bb731cd516f0626.jpg,224,224,pen,35,42,178,188
calculator_40_jpg.rf.0ac52ef7d7affeeb21f77b080da740b0.jpg,224,224,calculator,31,41,170,177
pens_160_jpg.rf.0af05c5d9b8c3bd5309081d35d8bc03e.jpg,224,224,pen,72,7,142,195
compa_229_jpg.rf.0b7e22ed2ba759e4a09ecb88c7c49836.jpg,224,224,compa,63,78,189,167
ruler_116_jpg.rf.0bc1adabdf6ebcb965e68fd5132a3731.jpg,224,224,ruler,6,27,219,196
pens_173_jpg.rf.0bb304360615862a326344f53fb34865.jpg,224,224,pen,77,23,143,194
calculator_202_jpg.rf.0bd801f37bacb447d368581b1361f0a6.jpg,224,224,calculator,113,12,220,224
calculator_117_jpg.rf.0ba047f998c9b2b3d23d4a79b47f41a4.jpg,224,224,calculator,36,31,177,183
ruler_226_jpg.rf.0bff96dd0df9cee93c8326d730b0fc22.jpg,224,224,ruler,11,49,217,158
compa_154_jpg.rf.0c28a184daf50ed87b9fe878a484cf26.jpg,224,224,compa,49,80,167,163
pens_86_jpg.rf.0c344206c9736c8a6c2228f14e3b260c.jpg,224,224,pen,4,93,220,128
ruler_245_jpg.rf.0c3bc49b2cca64e2eaa1f2268f6bf883.jpg,224,224,ruler,22,21,204,203
pens_173_jpg.rf.0c1de4ec2b4ee6184211d89113115d37.jpg,224,224,pen,77,23,143,194
compa_153_jpg.rf.0c61df2d4cb86c8a0c751d0963ebadbb.jpg,224,224,compa,78,51,163,163
pens_79_jpg.rf.0c54149ec262209a9212422c1c763186.jpg,224,224,pen,101,14,120,214
compa_62_jpg.rf.0ce3c99a726a1a3e752da212bb018964.jpg,224,224,compa,102,8,145,216
compa_62_jpg.rf.0ce3c99a726a1a3e752da212bb018964.jpg,224,224,pencil,73,64,133,219
compa_89_jpg.rf.0cd4efc7dd69e24e9b5b32dcb680421c.jpg,224,224,compa,4,55,216,163
compa_89_jpg.rf.0cd4efc7dd69e24e9b5b32dcb680421c.jpg,224,224,pencil,57,123,222,154
pens_1_jpg.rf.0cd1b5d3d4a29fed73852c7f567fb633.jpg,224,224,pen,101,20,122,210
compa_175_jpg.rf.0d036da052dc66b3065e94eb8b91347b.jpg,224,224,compa,87,21,147,169
calculator_125_jpg.rf.0d234b2708543f5a3c92c09f1b38fe28.jpg,224,224,calculator,3,1,219,217
pens_80_jpg.rf.0d4deeeb52ccd0202ce1631e1858371b.jpg,224,224,pen,48,99,175,127
pens_162_jpg.rf.0c7f0a38443b9b25bac7a955ca3d5dc9.jpg,224,224,pen,90,45,142,206
pencil_176_jpg.rf.0d18411d651dca3a325bc5664ea6df79.jpg,224,224,pencil,31,77,169,131
compa_199_jpg.rf.0d0b9718681839a09d5a76732e43bf27.jpg,224,224,compa,36,55,150,161
ruler_183_jpg.rf.0da1e7e51aac38bd174de8be069eb838.jpg,224,224,ruler,47,16,199,166
pencil_238_jpg.rf.0d78316022a309d9fa11f098c713cf22.jpg,224,224,pencil,75,25,141,209
ruler_207_jpg.rf.0d8fa1475d91c8d5b30e60729b79203f.jpg,224,224,ruler,96,59,147,185
ruler_214_jpg.rf.0da574a79cfcc999573ec932f55db753.jpg,224,224,ruler,74,107,148,209
pencil_248_jpg.rf.0e0a998b1e30d7e1a43f1883a1852238.jpg,224,224,pencil,73,21,147,167
calculator_239_jpg.rf.0e152e6c5e68943de1d1c897de8e056b.jpg,224,224,calculator,19,14,223,204
calculator_196_jpg.rf.0df0205ebc3b5bb15e53def56c99c15f.jpg,224,224,calculator,10,9,219,221
pens_156_jpg.rf.0ea7d761919060a2572b1aa303e818d0.jpg,224,224,pen,29,59,195,185
pencil_32_jpg.rf.0ece65603a368493d8be6febcb67c2e5.jpg,224,224,pencil,27,27,195,195
calculator_107_jpg.rf.0e5c63688409b4a978ebae2e315985af.jpg,224,224,calculator,6,7,138,221
pencil_218_jpg.rf.0e9134f6a7cbf7ddca0caa996429f04d.jpg,224,224,pencil,57,51,175,158
compa_148_jpg.rf.0e2e537766052ab5511944f246b88793.jpg,224,224,compa,30,69,190,142
calculator_147_jpg.rf.0f58727bd6878674b6fe26227459995d.jpg,224,224,calculator,60,9,164,214
pens_199_jpg.rf.0ed153ef523bd64617db561a579ca25b.jpg,224,224,pen,46,81,178,173
pens_216_jpg.rf.0f6a170638882df33996df8204e528e5.jpg,224,224,pen,5,106,198,149
pencil_160_jpg.rf.0f93363a40fc4ab860c65b1f9c56e490.jpg,224,224,pencil,7,98,195,122
calculator_247_jpg.rf.0fe18e013ca65ce7b02c8f74c9630d40.jpg,224,224,calculator,22,28,216,194
pencil_152_jpg.rf.0f6eac760e568fdb996c24214e2438d0.jpg,224,224,pencil,24,74,182,148
pens_87_jpg.rf.0fec7e5ef26e855b37699a61e4966c6b.jpg,224,224,pen,105,7,122,220
compa_193_jpg.rf.103187d533e6f7a613bf2dff576ab770.jpg,224,224,compa,13,104,177,172
ruler_79_jpg.rf.10a6f7aac23a70c71fa9c83ddb6b541c.jpg,224,224,ruler,4,19,221,195
ruler_117_jpg.rf.10b44d1180b55c5f426f71a10e9ea688.jpg,224,224,ruler,6,30,219,193
calculator_104_jpg.rf.10b66b3ec6ed94d3afa47a783bbe4d43.jpg,224,224,calculator,8,7,216,215
pencil_136_jpg.rf.10ca979cc097338597f63b97a6dd10b5.jpg,224,224,pencil,64,62,187,175
pencil_178_jpg.rf.10c5b7323055a9331b94b46705f3c30e.jpg,224,224,pencil,89,20,109,186
ruler_84_jpg.rf.10cb7539098fdfea3c827cd3d6ab6a2f.jpg,224,224,ruler,97,7,139,216
calculator_50_jpg.rf.10f30a8573de0891b4f9298a3ed11d49.jpg,224,224,calculator,30,41,166,190
pencil_158_jpg.rf.10ec45c7a19438d7a6652de7cb59f386.jpg,224,224,pencil,103,32,131,163
calculator_140_jpg.rf.10f4910631c500802cd551ef42cac5ec.jpg,224,224,calculator,2,0,224,223
pencil_71_jpg.rf.113a0c6dc3c08912d9ddc5e1b3553446.jpg,224,224,pencil,109,2,120,219
pens_135_jpg.rf.110c2b11a5a011b97516c97527c678db.jpg,224,224,pen,98,68,132,192
ruler_32_jpg.rf.1169d3ca3905274373a536803258d19b.jpg,224,224,ruler,92,14,131,200
compa_35_jpg.rf.117bdd4d63e1b3501ce5e18e59f449af.jpg,224,224,compa,40,84,184,162
calculator_98_jpg.rf.11c3a8c94f3de03dc39563c0255cce10.jpg,224,224,calculator,57,4,172,223
ruler_170_jpg.rf.118623671b38b125cac65e86d1c86e4b.jpg,224,224,ruler,9,44,223,144
ruler_146_jpg.rf.11cdb6cb63118cb1ebe13d8754517f99.jpg,224,224,ruler,0,74,134,224
ruler_68_jpg.rf.11c6adf225391f14cb5395a4bf0a9815.jpg,224,224,ruler,2,44,222,198
calculator_75_jpg.rf.123f73a2f27777373e676fdae0070a0e.jpg,224,224,calculator,0,1,222,223
pens_149_jpg.rf.121fa732961d16513d0dbbc848aa9800.jpg,224,224,pen,75,25,138,187
pencil_120_jpg.rf.122149b2399b1e9ed40789d09216252e.jpg,224,224,pencil,30,71,194,130
pencil_228_jpg.rf.124f9eb28b8c4bb75f4bb77138a43124.jpg,224,224,pencil,26,81,190,127
compa_238_jpg.rf.129e08cdfdd9c754734aca64438641ad.jpg,224,224,compa,51,61,164,167
pencil_140_jpg.rf.1241135ecc799940fa54c9697f96290b.jpg,224,224,pencil,44,105,194,123
compa_162_jpg.rf.128bc256071aa1a56f1b09c4a9d91126.jpg,224,224,compa,60,44,187,165
pens_240_jpg.rf.12b38e45ec4e4efe0e1212f7e10a4054.jpg,224,224,pen,97,32,114,222
pencil_72_jpg.rf.1318adab4fcf1499bdbecbd402292ba2.jpg,224,224,pencil,11,70,223,96
pencil_41_jpg.rf.12d8ca9fd308b9f81e041b2fae5be4f3.jpg,224,224,pencil,100,25,122,199
ruler_61_jpg.rf.13357ff0a0b7f9f890eae8cee5967aaa.jpg,224,224,ruler,94,2,132,222
ruler_20_jpg.rf.12eedb66486283e38cea61bd5fe1affa.jpg,224,224,ruler,97,3,130,221
pens_242_jpg.rf.133eaceda2d788825043dfd990e7e0fd.jpg,224,224,pen,77,60,118,191
ruler_37_jpg.rf.1365f0d6be36cc39219e4096b01e6a45.jpg,224,224,ruler,5,47,219,175
calculator_108_jpg.rf.1352b3fe0b0283b2eda374f7fde2ada5.jpg,224,224,calculator,23,62,215,206
compa_53_jpg.rf.1397f5c6afd1223ca3a6deeaf01884d6.jpg,224,224,pencil,2,75,167,122
compa_53_jpg.rf.1397f5c6afd1223ca3a6deeaf01884d6.jpg,224,224,compa,0,65,219,153
pencil_18_jpg.rf.138d0c2f23a27cd03e424f89e9638c93.jpg,224,224,pencil,65,21,169,196
compa_133_jpg.rf.13a31a9207845aec8b463ad35ba3e68c.jpg,224,224,compa,55,42,139,165
calculator_109_jpg.rf.13a333d417b4dda92cb0c4d18e66aafc.jpg,224,224,calculator,40,31,188,217
calculator_196_jpg.rf.136f921efd334d6a6c772b0fd87f2b56.jpg,224,224,calculator,9,5,221,215
compa_112_jpg.rf.13ca703a2859d885b2fc456a3dde1d41.jpg,224,224,compa,21,74,207,139
calculator_182_jpg.rf.13cce02ae0f72fe22d00ece58d904327.jpg,224,224,calculator,3,5,206,203
pens_17_jpg.rf.13b9c733d3284f9c2314030486a4ef7c.jpg,224,224,pen,105,4,121,216
pens_89_jpg.rf.13d520953d53c1512e81c75b51491ebf.jpg,224,224,pen,64,10,166,214
pencil_214_jpg.rf.13ca7d94d807c25d6728dbf8a53bc104.jpg,224,224,pencil,6,48,190,145
compa_21_jpg.rf.13cc0f691fc6125ce44551025e7adc84.jpg,224,224,compa,38,28,190,200
pens_191_jpg.rf.13e34d466a5172219a14136653df3933.jpg,224,224,pen,35,85,176,105
compa_66_jpg.rf.141c8d3eb75d7beb5cfb9580ceefe7d8.jpg,224,224,compa,94,0,221,224
compa_66_jpg.rf.141c8d3eb75d7beb5cfb9580ceefe7d8.jpg,224,224,pencil,8,64,195,219
ruler_125_jpg.rf.14124367164495543bc5db855a36b897.jpg,224,224,ruler,57,0,143,223
pencil_180_jpg.rf.146ffb472a40c534d26c5691abdc3764.jpg,224,224,pencil,21,96,206,114
pens_17_jpg.rf.146343fccdc37da59383b87c12d499bc.jpg,224,224,pen,4,104,216,120
pens_177_jpg.rf.147bae28427357ed1187b16a692be42f.jpg,224,224,pen,45,45,141,185
compa_166_jpg.rf.1486663fa3a6691d6a9dee02988fb611.jpg,224,224,compa,24,44,188,151
pens_77_jpg.rf.14a93640eaec3c1ad34424d5c4f39c1a.jpg,224,224,pen,3,103,221,120
ruler_19_jpg.rf.14807822f77f0340f5da4c05dccf4190.jpg,224,224,ruler,2,101,222,123
pencil_156_jpg.rf.14f4eeeb45d6262b177c6068a89c639f.jpg,224,224,pencil,52,81,178,165
pencil_151_jpg.rf.14bf417cb39d041804f3b61d8869ffcc.jpg,224,224,pencil,78,62,190,170
ruler_148_jpg.rf.14f2fc14bb0d40e4d3be18afa87878a1.jpg,224,224,ruler,0,14,135,131
pens_124_jpg.rf.15152789d27015af0afcd766498dcf75.jpg,224,224,pen,81,84,151,181
compa_56_jpg.rf.14fb8782e4fbe1a102f4b6f6d7705dfe.jpg,224,224,compa,5,55,215,157
calculator_78_jpg.rf.1553d0ae8fb3f5fd7ff471ade8952143.jpg,224,224,calculator,0,7,186,213
compa_176_jpg.rf.155f6c3153ca0711509838a129d39289.jpg,224,224,compa,48,54,164,166
pens_178_jpg.rf.150dee675b9b7163d32bab33a2a223d5.jpg,224,224,pen,73,24,99,160
pens_230_jpg.rf.15464b466e4468f0e1e31cc0d9fa7694.jpg,224,224,pen,56,41,147,179
pens_147_jpg.rf.15fcdeda4b388706f2c8e022ebcdb48c.jpg,224,224,pen,4,56,185,110
ruler_206_jpg.rf.1598cd17e11ee35199da5ada4e72fc5b.jpg,224,224,ruler,20,81,126,209
pencil_161_jpg.rf.15879b6add109c39e9b22be7569307d6.jpg,224,224,pencil,93,31,152,188
ruler_236_jpg.rf.157e30e6bd27e7ae0810e8a512f086bc.jpg,224,224,ruler,16,51,209,120
pencil_180_jpg.rf.15eefccd5d88df42a1ba0adc6b0cf8a7.jpg,224,224,pencil,96,18,114,203
compa_237_jpg.rf.aec3fa8e49d37796c787e2b2db2a3aa0.jpg,224,224,compa,47,5,159,179
ruler_133_jpg.rf.ae508be992a01dc46e11764e098c0069.jpg,224,224,pencil,76,0,93,12
ruler_133_jpg.rf.ae508be992a01dc46e11764e098c0069.jpg,224,224,ruler,51,9,171,215
calculator_151_jpg.rf.aef736c80ec6c7254336833e9cb9739a.jpg,224,224,calculator,10,72,224,179
calculator_169_jpg.rf.adfca05f3a5498959d9bd78153a081d4.jpg,224,224,calculator,21,45,166,192
ruler_144_jpg.rf.ae7340746b537724a8c0620eefade578.jpg,224,224,ruler,135,46,183,190
ruler_129_jpg.rf.aeb187063464b40372b11fcf4f0998c3.jpg,224,224,ruler,99,8,126,192
pencil_224_jpg.rf.ae253c8b4805e2d0f92ac824ae512dac.jpg,224,224,pencil,46,56,191,164
ruler_29_jpg.rf.af2a3667337f045919ea18c077e55815.jpg,224,224,ruler,98,9,124,216
pencil_218_jpg.rf.b01c2939edb47a620cb3142f8979a5c8.jpg,224,224,pencil,49,66,167,174
compa_172_jpg.rf.af8a69a058903947594fee2d0ae040ef.jpg,224,224,compa,43,83,169,149
pencil_190_jpg.rf.afddc8f0fb3e858e949617fcaa7602f0.jpg,224,224,pencil,33,51,165,146
compa_159_jpg.rf.b01d2a2bb4ee767fadcd5a6dc25fce76.jpg,224,224,compa,28,91,176,145
pencil_6_jpg.rf.afd29ee92a5ec5911be8e7eb98fd7c4b.jpg,224,224,pencil,90,21,132,205
pencil_133_jpg.rf.ae55463f73327bb8d371ed780939dc94.jpg,224,224,pencil,50,43,160,205
calculator_38_jpg.rf.af8aa6e783570781d5177f473269b9d2.jpg,224,224,calculator,114,36,196,190
calculator_38_jpg.rf.af8aa6e783570781d5177f473269b9d2.jpg,224,224,calculator,19,47,125,216
ruler_218_jpg.rf.af0b56fd3f02eb31f2a480db29939f63.jpg,224,224,ruler,61,31,209,89
compa_175_jpg.rf.af5e6a038b8ce18a51b3f75214be0c2c.jpg,224,224,compa,55,87,203,147
pens_38_jpg.rf.aedfca22b987c2b63446fbfa77f393ce.jpg,224,224,pen,104,18,122,209
compa_201_jpg.rf.af9a9a79e7568cc686d61a3ccf0b83d0.jpg,224,224,compa,57,60,163,153
calculator_77_jpg.rf.b0444428f51890dde8f5672da699e44d.jpg,224,224,calculator,0,1,223,196
calculator_221_jpg.rf.aedab43e4be5d8da487e461125791501.jpg,224,224,calculator,35,17,112,217
compa_188_jpg.rf.af7b195ffc31acb02dc4dafc291e51be.jpg,224,224,compa,23,71,198,132
calculator_57_jpg.rf.b079bcbd93d4e34b381187b538e2c808.jpg,224,224,calculator,22,23,208,191
calculator_186_jpg.rf.ae1399e67008a5b2f273db9cde3615a5.jpg,224,224,calculator,1,0,223,223
ruler_198_jpg.rf.affc46b47bcdcbcc140ee0fc9ae1216f.jpg,224,224,ruler,146,95,224,205
compa_97_jpg.rf.ae8cd13ca4f6adc347f684243bb5b0c0.jpg,224,224,compa,1,29,216,191
compa_97_jpg.rf.ae8cd13ca4f6adc347f684243bb5b0c0.jpg,224,224,pencil,84,142,213,173
pens_3_jpg.rf.adcf7026b0a50e2634d010040c2f131e.jpg,224,224,pen,27,54,198,174
calculator_131_jpg.rf.b0ae65f8ab81ba822d55ca5ddf6b267a.jpg,224,224,calculator,37,12,135,223
calculator_225_jpg.rf.b085bc90501dc133bdc6a08017071114.jpg,224,224,calculator,1,1,223,223
calculator_225_jpg.rf.b085bc90501dc133bdc6a08017071114.jpg,224,224,pencil,146,172,170,224
pencil_178_jpg.rf.b0b0d1d1328704c655d27abb091425bb.jpg,224,224,pencil,38,89,204,109
pens_115_jpg.rf.b0ccda436dd6ed9f9dc23cfdab2cfab1.jpg,224,224,pen,31,75,177,170
pencil_245_jpg.rf.b0ceb6a0fd3e702652b5349e0d23a5a5.jpg,224,224,pencil,24,78,176,140
pencil_231_jpg.rf.b0d36b98f7bb47c3e881ce4d442539ac.jpg,224,224,pencil,30,40,104,224
pencil_103_jpg.rf.b13af2ac9549cb064493daa299bc502f.jpg,224,224,pencil,90,47,193,163
calculator_171_jpg.rf.b139c57b8365af719cf1c6df8bfde56b.jpg,224,224,calculator,11,60,215,164
pencil_107_jpg.rf.b1545fc5a1a0770a7c2822767837557e.jpg,224,224,pencil,46,98,191,185
pencil_27_jpg.rf.b17c4ed9bf36041987cfb82d68ea4465.jpg,224,224,pencil,106,1,118,224
pens_163_jpg.rf.b18c9ef6dfc3a74fd05e3a38714e3557.jpg,224,224,pen,59,54,133,146
pencil_200_jpg.rf.b14218adda00ecfcfadf17b8da371e18.jpg,224,224,pencil,108,27,130,152
compa_181_jpg.rf.b171d8a29c16b34e0cbd010e8e2da6c8.jpg,224,224,compa,59,33,133,195
ruler_96_jpg.rf.b1a2fd147b4c220916adf2a66326db09.jpg,224,224,ruler,82,4,148,220
pens_70_jpg.rf.b183d37c7a03a11488b30459e6219335.jpg,224,224,pen,4,91,219,131
compa_100_jpg.rf.b1966e0dd236f77f57267a7bb0b87251.jpg,224,224,compa,4,39,222,162
compa_100_jpg.rf.b1966e0dd236f77f57267a7bb0b87251.jpg,224,224,pencil,38,100,156,183
calculator_28_jpg.rf.b24430020d37e200203b494d2f6ec909.jpg,224,224,calculator,78,32,189,172
compa_235_jpg.rf.b217c18d8b599c57995126b21d9630d9.jpg,224,224,compa,73,67,177,167
ruler_25_jpg.rf.b20a3a41e51a142c52885338b6dbc22b.jpg,224,224,ruler,96,16,131,207
calculator_162_jpg.rf.b20e0ab0d48abe314aa585107b3cfff5.jpg,224,224,calculator,8,0,198,213
calculator_70_jpg.rf.b246a23deef88f7d2ff7fea6bc84a267.jpg,224,224,calculator,0,23,223,212
calculator_234_jpg.rf.b27ef9aa484d9c13a9c7892b100009b1.jpg,224,224,calculator,40,73,171,207
calculator_119_jpg.rf.b2932feadffca474e12f41f9f3c826ed.jpg,224,224,calculator,4,4,223,216
compa_6_jpg.rf.b2e3021902485b4f9140c8b6a2402505.jpg,224,224,pencil,110,21,220,162
compa_6_jpg.rf.b2e3021902485b4f9140c8b6a2402505.jpg,224,224,compa,8,10,203,218
ruler_147_jpg.rf.b3244e93e0e9b2f0b1d6378efecf0093.jpg,224,224,ruler,1,68,126,224
ruler_47_jpg.rf.b2ff5ae16941403f748dadf5e3e71f1d.jpg,224,224,ruler,13,92,211,132
pencil_125_jpg.rf.b329951ab338ae50ea6df76e2a70c84a.jpg,224,224,pencil,9,63,205,85
ruler_64_jpg.rf.b36dee5a80eba5dbf26e5c2ec7b3928c.jpg,224,224,ruler,8,19,216,186
pencil_243_jpg.rf.b24fc40fb032c6b3b175cc42c962942f.jpg,224,224,pencil,38,42,160,139
compa_85_jpg.rf.b39c8a00b0d9789d2962c3b4dbf920ee.jpg,224,224,compa,14,58,216,174
compa_85_jpg.rf.b39c8a00b0d9789d2962c3b4dbf920ee.jpg,224,224,pencil,89,93,221,161
ruler_82_jpg.rf.b41f6fbe8892c2d2ba55600d19c36019.jpg,224,224,ruler,87,12,138,214
pencil_54_jpg.rf.b3e3ce6d5adeff12c5bb71fb7b356ef0.jpg,224,224,pencil,10,47,215,201
calculator_218_jpg.rf.b3c8a95602ae7ebf88faf4e5bc24067a.jpg,224,224,calculator,52,81,180,177
calculator_126_jpg.rf.b3bbe4569c8e3724873076748ec13e3c.jpg,224,224,calculator,2,3,224,215
compa_30_jpg.rf.b4a643d8c452a6d33f8a93ce151f2380.jpg,224,224,compa,9,26,203,205
calculator_116_jpg.rf.b4afc434fc9073acaba40ec3415059f7.jpg,224,224,calculator,47,69,171,174
ruler_26_jpg.rf.b4c004298d9d483f21a8f5c7130e1a01.jpg,224,224,ruler,6,3,219,222
calculator_110_jpg.rf.b4db6d9996b9e49b5f8b16a48726f08f.jpg,224,224,calculator,30,34,186,202
compa_213_jpg.rf.b4cbb1e9d8681c9e111055bc5b23c0ef.jpg,224,224,compa,113,40,191,178
calculator_233_jpg.rf.b4e8525671b8e03f893c1ba3d853dd43.jpg,224,224,calculator,56,12,169,217
pencil_45_jpg.rf.b51f6490c2cef809e463dcc6e55e6834.jpg,224,224,pencil,11,104,218,120
compa_153_jpg.rf.b5038e61ce583a0b11a55a3df0ff654e.jpg,224,224,compa,78,51,163,162
ruler_154_jpg.rf.b51cf0ed1797955e1cc66f8d2b286136.jpg,224,224,ruler,95,37,150,190
ruler_223_jpg.rf.b4fc17a4679e23969f14c340b19aa6d4.jpg,224,224,ruler,24,54,136,144
calculator_19_jpg.rf.b59a79a4c3b8ddaeff367055db37ca80.jpg,224,224,calculator,18,61,210,189
ruler_35_jpg.rf.b5a3f6f30a241ea2d65fe5d53b749fa0.jpg,224,224,ruler,3,100,221,124
ruler_78_jpg.rf.b5545c6d7894193e706e9045ab445955.jpg,224,224,ruler,6,93,218,130
compa_13_jpg.rf.b57f86dc7779304ad53649f8831c2a66.jpg,224,224,compa,26,9,210,209
pens_219_jpg.rf.b5bf7eb716cd7fe822d1212241ce0336.jpg,224,224,pen,19,60,204,148
pencil_176_jpg.rf.b5f074cac7368e12f16daa3c7d7ec6e6.jpg,224,224,pencil,94,30,147,169
ruler_37_jpg.rf.b623d1679dd897814d7635886fd682e4.jpg,224,224,ruler,5,47,219,175
ruler_48_jpg.rf.b603044caa3d9938507be762f73cc2f7.jpg,224,224,ruler,19,37,203,179
ruler_235_jpg.rf.b630640cea22490172c0b192422b2324.jpg,224,224,ruler,10,54,214,169
ruler_235_jpg.rf.b630640cea22490172c0b192422b2324.jpg,224,224,compa,24,73,77,127
pens_112_jpg.rf.b63b1dcb61cf4428ec932e5f3b0fd5d6.jpg,224,224,pen,33,69,203,141
ruler_181_jpg.rf.b6e3d282b1eb38d46e7592902a3c85b8.jpg,224,224,ruler,7,81,198,117
calculator_114_jpg.rf.b6a6fc8006dd9e7e35c110074396a762.jpg,224,224,calculator,23,32,213,195
ruler_62_jpg.rf.b6e51bbfe88bc565cb88501ebc07cfb4.jpg,224,224,ruler,13,28,213,197
ruler_178_jpg.rf.b6ff38617ffd18bbbecf815133f99e00.jpg,224,224,ruler,157,0,181,224
compa_8_jpg.rf.b70c1f725a16af8e6ad675909fac324d.jpg,224,224,pencil,51,91,79,214
compa_8_jpg.rf.b70c1f725a16af8e6ad675909fac324d.jpg,224,224,compa,34,9,195,217
pens_212_jpg.rf.b7261fe7861d74f99fa5989e33817f6f.jpg,224,224,pen,126,13,140,174
pens_169_jpg.rf.b714738df90d90459dbe4e951be822f6.jpg,224,224,pen,41,89,218,110
ruler_102_jpg.rf.b726bd5b69e79318044dadabfee8bff9.jpg,224,224,ruler,18,21,206,206
calculator_60_jpg.rf.b72f77906f832d9b438d51aa1babf52c.jpg,224,224,calculator,21,17,165,224
